Sampling Distrbution Example,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Probability Mass Function,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sampling Distribution,,,,,,,,,,,,,Central Limit Theorem
,58,14,8,13,9,18,16,6,11,14,13,6,12,10,10,19,12,21,9,13,10,5,10,13,7,11,9,11,13,7,5,18,12,18,15,9,8,17,6,15,11,,58,7,10,20,9,6,21,7,19,11,5,15,5,15,16,9,21,15,8,20,16,5,9,18,18,18,11,18,10,10,6,14,16,7,12,10,9,12,5,21,5,12,28.28141026,5.318026914,,,,,,,,,,,
,59,21,17,20,9,20,13,16,15,17,14,7,21,18,16,8,15,14,20,20,7,9,14,11,12,8,13,12,21,9,12,14,8,9,11,15,20,16,12,6,7,,59,6,19,5,19,11,6,5,20,13,20,6,8,19,11,14,15,5,20,9,13,15,18,9,11,9,15,21,7,18,10,8,20,20,21,19,20,7,18,18,9,13,31.225,5.587933428,,,,,,,,,,,
,60,14,14,14,21,19,8,12,20,6,7,9,10,13,8,6,15,16,14,21,15,14,17,8,10,11,6,5,8,8,7,5,11,16,7,18,9,8,21,18,8,,60,6,19,10,7,6,13,9,16,18,10,20,19,9,16,12,12,6,11,5,14,13,18,7,11,13,12,20,8,6,15,10,17,18,17,12,13,5,19,14,17,13,21.48141026,4.634804231,,,,,,,,,,,
,61,19,18,12,7,11,10,16,15,20,15,15,9,6,8,18,17,12,6,20,18,11,16,7,16,9,12,18,16,7,9,14,19,5,6,17,9,14,5,6,12,,61,5,12,13,12,6,13,7,6,13,9,10,16,6,7,13,16,9,8,14,7,7,6,6,21,14,5,20,6,15,7,16,19,21,17,6,13,19,21,14,14,12,26.10192308,5.109004118,,,,,,,,,,,
,62,21,9,11,17,19,7,8,14,10,10,20,19,18,19,19,16,6,14,7,11,18,11,20,7,9,21,10,12,16,8,7,6,10,20,12,15,18,19,21,18,,62,7,18,19,18,10,21,20,21,6,14,16,9,14,18,6,10,6,11,10,19,12,7,15,10,14,7,9,17,19,17,5,5,8,21,15,13,7,9,18,9,13,26.85897436,5.182564458,,,,,,,,,,,
,63,6,14,19,11,20,9,13,13,21,17,10,13,12,18,11,10,10,6,12,6,18,20,7,6,21,5,18,8,19,11,20,17,13,7,15,11,9,16,11,19,,63,18,7,15,14,8,21,18,17,12,17,11,17,11,19,18,6,15,14,7,19,13,11,8,13,21,15,16,12,10,14,17,7,10,13,7,20,13,13,14,16,14,17.40448718,4.171868548,,,,,,,,,,,
,64,15,6,15,13,11,18,12,5,13,17,8,9,19,7,10,7,20,16,19,7,19,7,12,21,10,17,7,12,12,17,9,18,14,12,9,20,20,17,10,6,,64,19,6,15,17,7,20,11,10,7,5,17,14,9,11,17,6,16,17,10,19,13,17,8,19,15,12,11,15,5,14,19,7,7,21,7,17,5,12,7,21,13,25.98397436,5.097447828,,,,,,,,,,,
,65,9,13,16,5,20,20,12,19,16,9,10,7,5,15,19,5,15,6,9,11,9,13,18,11,18,5,6,6,20,7,7,8,9,16,12,14,15,21,19,19,,65,15,21,17,9,15,8,16,19,19,6,15,12,14,18,15,19,8,18,21,14,8,14,15,10,20,13,15,8,21,7,13,20,15,19,13,7,15,7,9,11,14,20.74294872,4.554442745,,,,,,,,,,,
,66,16,15,9,6,18,6,16,18,14,10,6,10,6,17,15,9,12,12,9,6,8,10,14,13,19,8,14,18,9,12,14,8,19,15,20,21,6,20,10,9,,66,16,14,17,7,10,16,8,17,10,20,5,6,11,13,7,10,16,13,6,11,18,6,8,5,13,18,14,20,6,13,19,20,18,16,15,13,7,20,9,8,12,23.79423077,4.877933043,,,,,,,,,,,
,67,13,19,10,5,15,9,18,15,6,5,18,6,9,18,19,15,10,14,9,15,15,7,18,19,11,17,21,5,18,15,10,7,9,5,11,19,8,13,13,6,,67,18,11,19,15,19,18,11,10,9,20,5,21,16,20,9,16,16,14,21,17,8,8,6,14,9,8,6,18,20,6,12,20,20,19,13,10,16,16,14,12,14,24.25641026,4.925079721,,,,,,,,,,,
,68,19,10,9,7,5,20,6,8,8,13,15,19,14,10,13,18,19,19,20,14,14,20,10,9,7,12,20,11,7,12,8,12,20,7,14,7,18,6,6,8,,68,5,8,11,9,14,12,17,14,12,12,16,10,13,12,8,8,14,10,11,14,20,7,7,13,11,9,15,10,9,18,21,7,21,19,15,14,6,6,9,6,12,18.50705128,4.30198225,,,,,,,,,,,
,69,17,10,11,12,19,10,10,6,8,12,10,11,14,12,5,15,8,7,19,8,5,12,20,5,13,14,13,10,18,16,12,12,15,5,11,10,5,6,5,9,,69,11,13,18,5,16,6,15,20,7,8,6,12,16,7,10,21,7,6,16,5,10,7,15,16,20,13,7,10,17,19,15,6,17,11,14,20,19,9,8,18,12,25.78461538,5.077855392,,,,,,,,,,,
,70,20,11,13,18,9,8,11,10,17,20,10,13,8,14,7,19,8,8,6,13,6,19,9,6,10,11,6,6,19,17,14,20,7,13,19,17,7,8,8,18,,70,16,9,14,16,6,5,8,7,10,9,9,20,19,10,12,17,15,17,5,20,18,9,21,14,13,19,17,15,20,11,20,19,18,21,13,7,5,16,9,16,14,25.67628205,5.067176931,,,,,,,,,,,
,71,20,16,14,12,11,17,21,9,9,7,7,12,11,10,15,8,8,15,12,9,18,5,18,20,17,11,5,11,13,5,14,20,15,17,9,9,15,7,7,15,,71,7,5,12,19,14,8,5,6,15,16,12,19,8,15,15,11,17,20,12,5,9,17,13,9,11,6,17,17,20,20,17,15,18,10,7,14,16,19,18,19,13,23.50705128,4.848407087,,,,,,,,,,,
,72,11,17,8,21,12,20,6,15,9,7,8,13,15,8,7,5,16,10,12,12,16,5,15,9,12,20,14,5,21,14,6,12,7,17,8,11,12,18,16,21,,72,18,7,18,7,9,19,15,12,5,18,12,21,9,5,9,9,13,9,17,8,15,20,18,15,18,16,21,19,13,13,12,8,6,12,15,15,15,13,15,19,13,21.48461538,4.635149985,,,,,,,,,,,
,73,10,11,12,20,10,9,18,18,16,11,8,16,15,15,20,17,14,8,19,5,8,11,20,17,9,8,11,10,9,15,9,11,7,21,15,20,12,10,13,21,,73,11,15,11,14,8,13,14,12,10,21,18,7,11,6,6,12,11,11,13,16,18,6,8,14,9,17,6,19,18,15,6,21,9,13,11,20,13,21,7,17,13,21.39487179,4.62545909,,,,,,,,,,,
,74,14,15,15,16,11,9,19,16,16,9,14,8,6,10,5,13,6,12,19,8,19,14,15,15,12,13,17,7,11,5,18,14,6,8,13,7,9,16,8,16,,74,17,7,8,7,9,10,10,9,10,20,7,7,20,19,20,18,9,10,19,6,18,18,13,16,17,13,8,15,8,18,11,10,13,8,16,11,9,21,5,20,13,24.55128205,4.95492503,,,,,,,,,,,
,75,15,5,16,8,6,13,16,14,14,7,20,11,9,16,11,9,20,18,9,12,6,7,13,17,21,14,21,7,18,12,20,16,12,5,21,14,15,19,14,11,,75,10,7,7,20,6,16,14,19,7,9,12,13,6,16,10,9,20,19,13,11,20,6,19,15,5,11,17,10,18,11,17,7,13,7,14,11,5,17,16,20,13,23.94294872,4.893153249,,,,,,,,,,,
,76,13,12,6,9,21,15,5,18,21,21,19,6,20,21,9,12,16,11,20,5,21,13,6,20,11,15,13,19,6,13,12,19,11,18,16,12,5,13,11,16,,76,16,20,19,15,20,18,8,15,9,13,15,10,17,17,10,21,10,14,6,20,8,13,8,11,7,13,12,11,18,8,13,14,11,20,8,16,6,14,14,15,13,18.63525641,4.316857238,,,,,,,,,,,
,77,9,12,15,21,20,20,7,12,19,20,19,9,8,17,13,5,20,14,21,20,18,12,9,5,19,10,15,20,10,5,6,13,9,14,5,17,9,8,7,20,,77,5,14,13,11,13,7,5,18,12,17,20,16,14,20,8,13,18,10,7,13,14,15,13,10,11,10,7,13,20,18,15,19,18,8,10,6,16,7,10,20,13,20.54102564,4.532220829,,,,,,,,,,,
,78,10,13,20,10,10,14,6,5,21,16,9,21,6,14,5,14,15,11,20,6,20,17,8,10,14,18,19,17,7,8,21,9,13,8,19,10,14,17,17,9,,78,20,14,19,16,8,17,12,8,12,21,16,7,13,9,6,5,18,7,13,19,6,9,14,5,10,10,14,21,9,14,8,5,5,17,21,6,5,8,18,6,12,28.53782051,5.342080167,,,,,,,,,,,
,79,5,17,7,9,7,21,20,9,15,18,17,8,10,21,15,9,12,8,14,18,9,7,8,20,13,12,9,15,10,20,18,10,11,16,5,6,6,11,19,7,,79,19,18,8,10,14,20,19,19,20,17,19,8,9,9,20,12,11,16,10,9,9,21,10,7,10,6,18,5,19,16,13,15,17,17,16,12,8,18,15,5,14,23.83589744,4.882202109,,,,,,,,,,,
,80,6,11,15,18,9,8,20,17,9,8,17,10,10,10,12,18,21,16,6,9,14,5,20,7,20,7,5,6,18,6,13,18,19,21,6,10,5,10,12,14,,80,21,16,7,17,14,18,8,11,21,6,12,17,19,17,12,9,16,17,16,21,17,9,17,12,19,5,14,20,12,21,17,12,16,8,13,6,16,7,19,21,14,23.27179487,4.824084874,,,,,,,,,,,
,81,14,13,20,18,9,14,21,17,17,14,16,17,12,15,19,13,13,18,11,19,9,11,6,12,11,21,6,12,18,17,14,16,12,19,16,5,13,10,17,15,,81,15,12,18,20,21,15,15,12,18,7,14,15,15,17,13,12,7,14,6,11,18,18,7,17,11,9,21,20,8,19,8,7,13,10,15,5,5,21,6,20,13,25.21474359,5.021428441,,,,,,,,,,,
,82,7,21,19,10,14,17,16,15,11,15,12,9,5,20,9,21,8,13,16,13,6,13,13,20,9,8,8,16,16,9,19,5,10,13,11,11,20,17,7,17,,82,8,5,6,16,9,13,9,16,15,6,15,13,6,19,21,6,5,20,20,18,12,5,8,18,11,8,5,7,15,15,16,10,10,11,13,17,7,21,14,8,12,25.86602564,5.085865279,,,,,,,,,,,
,83,8,6,19,21,13,8,21,17,13,5,7,19,5,11,13,13,19,20,14,5,17,17,14,9,20,15,8,20,9,16,8,9,13,19,14,12,8,5,6,21,,83,11,14,14,8,7,19,13,5,21,17,10,12,10,16,13,14,20,20,6,12,21,12,15,7,8,17,9,13,17,16,5,7,5,18,14,18,15,18,7,18,13,23.48461538,4.846092796,,,,,,,,,,,
,84,7,7,11,21,21,6,16,6,7,18,14,11,5,17,20,17,7,7,18,21,14,18,5,5,10,14,15,6,12,18,16,15,11,20,21,14,17,7,16,9,,84,12,12,5,6,8,6,5,9,13,9,21,19,8,10,19,5,6,10,14,8,13,6,13,19,14,17,21,16,20,8,14,19,10,18,18,13,5,9,21,12,12,27.48653846,5.242760576,,,,,,,,,,,
,85,17,13,18,9,5,14,16,18,12,17,15,18,13,19,8,20,12,8,20,18,21,5,7,5,21,20,15,20,6,21,8,21,13,10,12,17,16,15,8,15,,85,8,9,5,15,19,21,8,5,8,7,17,20,20,12,8,5,5,12,6,20,15,15,21,17,19,17,14,14,5,18,17,19,15,18,10,9,18,10,13,5,13,29.76858974,5.45605991,,,,,,,,,,,
,86,12,12,14,12,9,14,5,9,12,13,11,9,14,20,5,13,11,17,8,9,9,21,13,15,14,14,20,9,17,5,8,19,18,14,18,15,9,12,12,8,,86,16,17,15,19,17,8,9,16,8,8,15,20,21,13,18,13,16,12,18,6,17,7,5,7,15,13,11,12,20,14,13,12,15,7,14,9,13,16,18,9,13,18.52307692,4.303844435,,,,,,,,,,,
,87,5,17,16,9,15,16,21,9,16,11,14,14,14,20,7,13,6,20,9,11,6,5,9,20,6,11,17,21,21,19,20,18,18,17,10,7,14,6,21,16,,87,6,9,18,7,13,7,21,7,9,15,20,11,15,11,9,8,5,18,5,20,9,6,21,19,15,7,11,19,21,21,12,14,13,5,5,12,16,5,17,9,12,30.10192308,5.486521947,,,,,,,,,,,
,88,6,9,7,6,7,19,11,19,18,9,18,9,21,7,20,6,9,21,9,13,12,11,15,20,6,11,6,20,9,21,10,21,11,13,18,20,21,14,8,9,,88,16,20,6,11,16,5,12,15,17,6,10,7,9,14,20,9,21,20,6,14,10,5,9,8,5,13,6,6,14,20,19,21,12,17,10,15,5,17,20,5,12,30.05064103,5.481846498,,,,,,,,,,,
,89,14,13,12,17,6,11,21,12,15,18,12,15,8,15,6,18,6,14,8,6,15,16,15,14,9,10,16,17,18,14,7,5,20,14,9,8,18,12,15,20,,89,13,18,10,11,17,6,12,17,21,11,17,13,8,10,11,7,19,15,16,10,15,17,8,11,5,10,7,6,9,12,13,8,12,14,11,20,10,11,7,19,12,17.89166667,4.229854213,,,,,,,,,,,
,90,6,10,8,17,18,5,16,8,9,7,16,10,10,5,12,18,17,10,6,8,5,10,21,7,21,7,8,20,7,19,16,18,11,5,13,21,15,13,7,11,,90,15,10,20,20,14,13,10,12,13,14,9,14,18,19,17,10,15,13,15,20,15,5,11,18,16,9,5,6,13,17,8,16,16,11,8,13,11,8,5,20,13,19.17692308,4.379146387,,,,,,,,,,,
,91,12,5,19,16,7,7,14,14,18,19,11,11,7,13,12,14,17,7,6,12,17,13,14,16,6,12,14,5,14,7,21,19,8,17,7,8,5,19,21,11,,91,19,20,17,10,16,10,8,14,21,8,16,18,12,17,17,7,19,6,11,6,21,7,10,14,16,14,10,7,14,10,11,10,8,7,10,18,16,19,10,20,13,22.2974359,4.722016084,,,,,,,,,,,
,92,17,14,9,19,20,9,15,8,8,21,16,20,6,21,19,12,19,10,12,13,15,6,5,14,20,14,6,21,7,20,9,7,5,9,11,5,14,11,18,18,,92,10,12,7,10,15,19,10,15,13,15,14,20,8,8,20,17,5,21,6,7,10,15,5,9,10,13,21,10,10,9,8,19,6,15,6,8,5,6,10,13,12,23.33333333,4.830458915,,,,,,,,,,,
,93,12,11,5,8,7,8,20,13,21,19,15,14,13,14,14,7,6,11,5,17,15,17,20,20,19,9,6,14,17,11,7,11,11,16,6,11,5,6,15,19,,93,18,15,15,19,8,19,11,12,17,5,15,18,21,9,5,7,9,9,19,8,19,10,20,5,20,20,12,7,10,13,14,12,17,5,11,16,6,15,15,18,13,25.52820513,5.052544421,,,,,,,,,,,
,94,16,10,8,18,6,10,8,13,20,7,17,9,7,13,15,16,17,13,13,14,21,6,16,17,13,15,14,11,20,5,19,6,11,14,8,19,16,19,8,5,,94,8,10,16,12,20,10,12,12,21,15,12,12,12,20,18,14,19,5,6,13,19,11,11,12,20,16,9,14,19,7,21,13,19,12,6,17,10,19,19,17,14,20.97179487,4.579497229,,,,,,,,,,,
,95,12,20,9,13,8,6,17,9,19,11,7,8,13,7,21,17,21,9,19,17,16,6,16,6,5,5,13,20,10,16,19,16,12,9,14,10,5,11,8,8,,95,14,17,9,10,6,21,17,18,16,16,13,10,11,21,16,6,9,20,17,18,17,7,12,18,8,17,11,18,12,16,7,14,16,13,10,8,14,18,6,13,14,19.43589744,4.408616272,,,,,,,,,,,
,96,12,9,5,8,21,20,17,13,12,8,18,12,18,16,16,5,6,9,7,8,16,6,15,19,16,11,8,8,14,7,9,7,18,6,5,18,15,8,10,18,,96,18,18,14,5,18,15,21,15,10,16,13,10,21,14,21,19,18,15,19,17,18,11,16,19,6,12,9,12,8,20,12,21,21,6,9,18,10,15,12,19,15,21.61474359,4.649165903,,,,,,,,,,,
,97,8,11,6,10,8,17,18,6,12,11,12,13,8,7,6,17,11,18,20,10,16,18,16,14,18,18,11,21,10,13,20,5,15,8,16,15,8,14,5,20,,97,18,6,8,18,11,17,7,13,7,6,19,6,9,11,19,19,6,9,19,9,11,18,16,16,19,15,11,12,10,17,18,21,10,10,6,17,5,19,15,18,13,25.05064103,5.005061541,,,,,,,,,,,
,98,17,14,12,21,10,14,20,8,13,8,12,8,11,12,19,8,18,9,8,16,6,12,9,21,9,11,17,14,8,5,18,5,18,16,17,9,11,14,15,5,,98,17,21,17,21,21,15,16,12,13,19,7,6,19,6,5,19,16,15,19,12,8,10,20,9,16,6,13,21,6,18,10,16,12,9,5,6,5,8,5,18,13,31.14807692,5.581046221,,,,,,,,,,,
,99,17,9,16,17,6,20,14,18,18,16,19,12,12,15,5,20,7,10,17,8,16,13,16,17,12,6,14,13,19,20,20,17,9,13,15,20,12,9,13,21,,99,10,8,5,19,20,21,18,8,19,19,16,15,21,19,17,17,20,18,6,8,12,7,17,8,17,21,17,20,21,10,14,15,21,19,7,12,9,17,21,9,15,27.17692308,5.213149056,,,,,,,,,,,
,100,17,21,17,11,10,5,5,8,13,11,18,12,15,10,16,9,19,15,13,17,15,14,21,6,8,8,7,12,9,14,15,11,9,15,18,17,6,12,8,5,,100,10,7,11,17,10,9,10,21,9,15,11,18,19,19,21,13,5,20,10,12,21,6,10,21,9,6,11,11,11,11,10,5,18,9,11,10,19,13,20,5,13,25.83589744,5.082902462,,,,,,,,,,,
,101,16,15,7,16,11,16,12,19,10,17,7,12,8,14,8,6,12,13,7,16,7,15,9,16,6,14,19,17,12,10,15,5,6,15,6,5,16,20,13,18,,101,6,18,16,9,8,11,20,15,20,15,10,20,19,10,14,15,7,9,16,10,15,19,7,19,16,5,17,18,14,20,10,10,17,16,7,12,15,17,15,14,14,19.71730769,4.440417513,,,,,,,,,,,
,102,20,9,20,14,15,10,17,21,21,15,9,16,12,11,15,16,8,8,21,17,6,5,20,10,6,9,10,16,21,14,18,16,20,10,7,7,21,9,13,10,,102,19,8,8,13,7,18,13,7,10,6,5,18,12,13,5,6,16,6,11,11,13,15,11,19,20,15,5,18,13,19,16,16,15,18,14,7,19,17,18,20,13,24.15384615,4.91465626,,,,,,,,,,,
,103,16,5,11,19,16,9,12,19,14,9,12,11,21,10,15,8,11,17,21,20,7,13,20,5,12,18,5,8,12,20,15,5,12,16,21,20,10,13,9,11,,103,7,13,5,5,9,20,17,8,10,9,12,6,7,20,20,9,5,17,15,14,21,18,17,19,18,6,14,6,6,16,15,10,13,15,6,17,9,19,8,9,12,27.06410256,5.202317038,,,,,,,,,,,
,104,13,18,10,8,16,20,6,13,7,6,16,14,16,14,14,11,9,21,16,14,17,9,9,12,9,17,12,19,12,10,5,8,18,13,14,17,5,10,21,21,,104,14,11,21,20,17,6,9,20,10,14,21,15,6,10,9,12,7,12,19,5,11,7,15,5,12,15,12,11,13,16,18,8,8,13,16,9,20,21,10,10,13,22.88205128,4.783518713,,,,,,,,,,,
,105,5,9,7,6,20,17,18,5,16,14,14,9,17,17,14,19,19,11,19,12,13,11,7,9,12,14,15,15,7,21,15,5,13,18,16,10,16,21,21,20,,105,9,20,5,17,15,15,8,20,5,10,19,10,12,5,14,21,16,14,13,19,17,20,15,16,17,9,9,12,6,20,17,18,18,14,10,20,19,7,5,9,14,25.83012821,5.082334917,,,,,,,,,,,
,106,18,13,15,19,9,19,14,19,17,7,20,10,7,9,15,16,16,16,21,20,9,6,13,9,17,7,6,18,8,16,13,19,5,17,21,8,18,14,13,16,,106,7,14,11,8,6,16,19,14,12,13,18,19,5,20,7,5,20,10,12,14,8,16,5,16,20,8,6,9,10,11,16,16,20,16,12,21,5,21,12,21,13,27.9224359,5.284168421,,,,,,,,,,,
,107,11,19,20,19,9,6,8,7,10,9,10,21,11,21,14,9,8,10,14,6,8,5,8,20,18,11,14,15,8,11,13,17,5,18,11,16,14,8,14,6,,107,5,19,8,16,10,15,12,5,5,11,15,16,16,11,8,11,11,6,18,10,10,7,13,12,10,16,11,7,17,12,14,7,6,13,8,8,16,7,20,15,11,17.37884615,4.168794329,,,,,,,,,,,
,108,11,5,7,12,19,5,19,21,6,14,11,11,21,6,7,6,21,19,14,10,12,21,6,11,20,21,8,14,17,13,7,19,14,7,14,14,7,21,15,19,,108,8,20,14,21,5,8,21,5,16,5,11,7,21,13,21,12,11,12,12,7,18,5,16,20,21,18,18,6,9,20,18,13,11,5,20,20,5,13,12,16,13,32.69487179,5.717942969,,,,,,,,,,,
,109,6,15,21,12,21,16,7,14,19,5,18,20,5,6,11,11,16,17,14,15,7,19,16,19,7,18,5,15,11,6,17,19,6,6,10,7,18,18,11,10,,109,17,6,18,17,18,11,17,7,19,10,19,19,10,18,6,9,19,14,6,16,20,6,19,14,21,8,8,13,10,8,18,12,5,7,5,17,11,21,14,15,13,27.13846154,5.209458853,,,,,,,,,,,
,110,11,13,9,7,19,11,18,12,21,5,19,13,14,6,5,7,15,6,18,15,7,18,15,7,14,6,17,8,12,7,18,14,9,12,13,8,16,11,14,16,,110,16,16,8,7,20,15,21,19,13,8,14,13,15,20,19,15,11,6,21,16,11,8,21,19,19,20,15,13,18,18,7,15,17,16,9,8,14,18,19,11,15,20.46089744,4.523372352,,,,,,,,,,,
,111,12,15,14,17,6,14,14,20,17,20,12,16,7,20,9,14,7,21,16,13,21,16,17,8,9,5,10,12,7,18,14,14,21,12,21,15,11,17,5,9,,111,14,9,17,9,8,7,5,17,15,17,18,8,6,13,12,21,12,9,18,14,6,18,5,21,16,7,9,19,16,13,17,19,16,8,21,8,18,8,14,18,13,25.0025641,5.000256404,,,,,,,,,,,
,112,18,18,5,7,13,12,17,15,8,8,9,14,13,20,8,8,16,15,14,12,6,18,10,8,20,12,20,14,5,15,21,12,13,5,14,11,5,16,9,7,,112,6,5,16,17,14,12,10,5,18,11,13,14,12,10,10,18,21,7,6,21,19,15,12,21,8,15,18,19,20,15,5,14,9,8,18,18,6,13,19,18,13,25.83589744,5.082902462,,,,,,,,,,,
,113,9,8,19,19,20,21,9,16,8,18,17,11,20,16,17,16,19,8,18,6,6,16,7,14,19,7,14,12,19,15,9,19,18,13,9,5,17,16,14,5,,113,13,13,8,20,11,13,19,14,10,14,17,5,8,9,19,16,7,18,15,9,8,8,10,17,7,8,21,12,12,17,7,21,16,12,16,19,20,14,21,11,13,21.98397436,4.68870711,,,,,,,,,,,
,114,9,21,21,18,14,9,5,12,13,21,19,17,16,9,12,15,6,13,21,10,8,15,16,18,14,20,9,11,7,6,16,21,21,9,15,9,8,11,18,12,,114,5,10,21,16,5,9,18,15,11,20,10,16,14,18,5,18,8,13,20,16,8,21,17,16,18,20,5,19,17,11,19,16,11,21,6,17,6,21,9,12,14,28.30512821,5.320256404,,,,,,,,,,,
,115,15,8,20,9,11,21,13,13,6,15,20,14,5,16,7,12,7,17,9,7,12,7,13,19,5,16,10,18,8,14,6,9,21,16,12,10,5,7,5,9,,115,12,7,14,20,7,12,5,10,10,18,12,6,14,15,17,11,19,13,12,8,16,9,10,18,11,21,10,8,18,21,10,14,13,20,17,10,11,6,5,7,12,21.58397436,4.645855611,,,,,,,,,,,
,116,21,19,12,13,15,18,14,7,13,8,7,11,16,16,18,8,20,9,7,9,10,16,14,14,5,15,6,16,17,13,17,8,21,20,18,15,19,12,17,16,,116,12,17,21,18,11,21,17,7,8,18,11,15,9,6,21,16,17,9,5,9,16,7,16,14,15,12,20,9,18,7,15,19,7,5,12,7,6,17,15,5,13,26.34615385,5.13285046,,,,,,,,,,,
,117,21,8,12,16,16,8,17,21,9,14,18,21,16,17,21,11,5,10,11,21,15,15,9,10,21,11,8,11,18,5,6,21,10,7,17,10,8,19,11,20,,117,9,17,6,19,19,18,17,18,6,19,11,18,15,21,19,17,5,18,12,15,17,19,17,15,21,6,21,10,5,10,16,15,18,5,14,16,20,17,6,6,14,27.76346154,5.269104434,,,,,,,,,,,
,118,21,15,13,15,16,21,13,15,13,14,6,10,18,8,14,7,19,14,18,12,7,5,5,5,18,15,8,18,8,7,11,13,5,21,15,13,12,15,17,21,,118,21,9,16,10,6,7,18,6,21,8,7,8,8,13,8,9,14,10,18,17,8,17,6,21,6,20,18,9,9,5,12,18,7,16,8,10,12,18,20,6,12,27.84615385,5.276945503,,,,,,,,,,,
,119,13,14,11,6,17,15,8,7,19,19,21,18,6,21,18,20,16,13,17,21,7,12,18,5,16,12,14,13,14,7,19,18,18,7,8,17,13,6,15,8,,119,17,13,16,16,15,10,14,21,20,21,15,6,21,10,19,10,5,15,20,10,10,13,16,17,18,11,21,18,18,6,21,15,5,9,13,10,9,11,17,9,14,23.46089744,4.843645057,,,,,,,,,,,
,120,6,16,11,10,12,14,10,17,12,21,12,19,12,18,12,8,12,16,9,11,20,5,14,11,18,9,18,17,15,16,15,13,14,8,5,21,12,17,17,21,,120,10,6,19,18,11,19,7,8,19,17,18,20,12,19,19,8,21,21,19,21,12,6,17,16,6,8,6,21,13,7,19,12,5,10,19,6,20,12,13,21,14,31.71730769,5.631812114,,,,,,,,,,,
,121,18,20,9,8,18,10,10,6,10,15,6,16,17,16,5,10,10,11,19,5,9,8,19,17,10,11,11,5,20,16,6,9,17,13,16,15,19,6,7,8,,121,21,18,5,5,13,16,8,9,8,21,9,14,20,20,14,9,7,8,6,12,8,8,12,8,8,16,11,11,15,19,17,5,7,16,16,15,17,9,11,19,12,24.25576923,4.925014643,,,,,,,,,,,
,122,20,6,14,6,15,9,15,14,18,14,12,15,17,14,11,18,9,9,11,18,6,20,20,18,5,7,9,15,10,17,14,14,13,12,14,16,12,21,7,16,,122,11,13,7,19,9,12,20,10,18,5,6,7,19,17,13,21,6,13,18,7,7,15,11,9,7,16,10,16,10,6,14,18,16,9,6,8,18,17,9,7,12,23.33333333,4.830458915,,,,,,,,,,,
,123,5,13,18,17,15,6,12,20,11,15,10,17,20,5,16,7,19,12,19,16,6,15,7,10,5,6,6,9,20,6,12,5,16,15,14,14,9,18,9,12,,123,12,14,18,14,11,18,20,16,10,14,9,10,18,18,7,20,14,19,20,20,15,11,8,8,11,6,10,21,12,16,14,15,21,5,7,18,7,16,19,8,14,22.85897436,4.781105977,,,,,,,,,,,
,124,5,5,7,21,16,12,5,5,10,17,8,20,14,11,20,16,21,6,7,5,19,19,6,5,6,9,19,14,5,13,15,6,13,15,15,8,8,8,18,18,,124,5,17,5,15,12,7,20,12,5,5,8,20,7,6,13,8,16,12,13,9,17,6,5,5,20,5,19,13,10,19,20,8,5,5,9,17,10,12,21,12,11,29.66089744,5.446181914,,,,,,,,,,,
,125,5,10,17,7,5,10,14,14,21,12,11,17,14,11,9,16,10,6,11,11,15,18,12,17,9,13,7,5,21,16,20,11,18,5,7,6,12,19,11,18,,125,15,10,13,16,5,6,20,19,7,16,17,9,19,6,11,14,19,7,18,6,21,12,10,10,19,19,5,8,5,21,5,12,13,5,9,14,9,17,16,9,12,27.90769231,5.282773165,,,,,,,,,,,
,126,19,7,12,20,20,6,9,14,8,16,20,21,12,6,16,8,5,17,9,12,14,7,5,18,13,20,11,18,13,21,15,8,18,18,21,13,8,5,6,13,,126,14,16,17,19,20,5,5,12,17,17,21,15,8,21,16,7,15,11,14,8,5,8,13,8,14,13,5,16,13,10,16,8,13,15,8,13,9,15,16,5,13,21.84551282,4.673918358,,,,,,,,,,,
,127,17,19,12,20,8,6,9,20,17,20,16,15,8,21,9,16,9,14,14,6,11,19,8,11,19,8,7,16,15,20,5,21,7,20,6,6,18,8,11,15,,127,21,15,9,19,10,12,13,20,16,14,6,5,11,18,19,19,20,12,20,15,15,21,7,9,6,18,14,10,7,18,20,21,15,13,21,19,5,17,21,19,15,26.80769231,5.177614538,,,,,,,,,,,
,128,12,6,7,17,10,18,15,7,13,19,16,6,6,18,10,7,15,16,8,5,13,21,7,13,6,15,14,10,14,15,10,5,6,8,10,16,19,18,19,8,,128,16,15,18,19,11,5,11,21,18,18,21,21,13,8,6,18,21,20,13,12,9,16,9,20,9,21,16,17,14,21,13,12,13,7,20,19,17,16,17,14,15,21.65064103,4.653024933,,,,,,,,,,,
,129,19,17,14,5,5,21,18,21,7,21,7,14,9,19,12,7,11,19,15,7,7,7,8,16,15,17,18,10,8,15,12,17,12,10,9,16,13,11,5,21,,129,14,20,16,18,18,9,5,15,7,19,12,8,12,7,5,12,15,20,5,5,7,11,19,16,7,6,15,6,20,6,8,14,20,6,18,12,13,17,9,10,12,26.92051282,5.188498128,,,,,,,,,,,
